"animalID","MomAnimalID","year","weighingdate","weandate","sex","Wt","source","SL","AG","origtag","CL","region","error"
"8408","5753",1985,1985-02-26,1985-02-13,"M",122,"archive_1979_2021",150,4,NA,NA,NA,NA
"8409","20168",1985,1985-02-23,1985-02-18,"F",139,"archive_1979_2021",150,7,NA,NA,NA,NA
"8410","30518",1985,1985-02-21,1985-02-10,"M",155,"archive_1979_2021",152,8,NA,NA,NA,NA
"8411","5847",1985,1985-02-20,1985-02-14,"M",91,"archive_1979_2021",128,4,NA,NA,NA,NA
"8412",NA,NA,NA,NA,"F",155,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8414","4897",1985,1985-02-15,1985-02-15,"F",141,"archive_1979_2021",7,NA,NA,NA,NA,NA
"8422","4442",1985,1985-02-26,1985-02-14,"F",102,"archive_1979_2021",135,7,NA,NA,NA,NA
"8423","18980",1985,1985-02-19,1985-02-14,"M",135,"archive_1979_2021",153,8,NA,NA,NA,NA
"8424","44874",1985,1985-02-21,1985-02-15,"M",132,"archive_1979_2021",145,NA,NA,NA,NA,NA
"8425","1480",1985,1985-02-23,1985-02-16,"F",128,"archive_1979_2021",154,12,NA,NA,NA,NA
"8426","10421",1985,1985-02-16,1985-02-15,"F",137,"archive_1979_2021",137,NA,NA,NA,NA,NA
"8426","10421",1985,1985-02-18,1985-02-15,"F",131.8,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8427",NA,NA,NA,NA,"M",152,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8428","6015",1985,1985-02-16,1985-02-12,"M",78,"archive_1979_2021",128,3,NA,NA,NA,NA
"8430","9200",1985,1985-02-24,1985-02-16,"M",93,"archive_1979_2021",142,4,NA,NA,NA,NA
"8431","7196",1985,1985-02-20,1985-02-13,"M",143,"archive_1979_2021",145,NA,NA,NA,NA,NA
"8436",NA,NA,NA,NA,"M",145,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8437","18057",1985,1985-02-18,1985-02-18,"F",156,"archive_1979_2021",7,NA,NA,NA,NA,NA
"8438","30186",1985,1985-02-20,1985-02-17,"F",142,"archive_1979_2021",141,8,NA,NA,NA,NA
"8440","5017",1985,1985-02-21,1985-02-16,"M",144,"archive_1979_2021",147,NA,NA,NA,NA,NA
"8442","20190",1985,1985-02-26,1985-02-14,"F",135,"archive_1979_2021",155,7,NA,NA,NA,NA
"8443","9523",1985,1985-03-07,1985-02-12,"M",147,"archive_1979_2021",155,5,NA,NA,NA,NA
"8444","4553",1985,1985-02-21,1985-02-18,"M",141,"archive_1979_2021",145,7,NA,NA,NA,NA
"8445",NA,NA,NA,NA,"F",140,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8448","5666",1985,1985-02-18,1985-02-17,"M",120,"archive_1979_2021",140,3,NA,NA,NA,NA
"8449","29583",1985,1985-02-19,1985-02-18,"M",137,"archive_1979_2021",153,9,NA,NA,NA,NA
"8450","26821",1985,1985-02-19,1985-02-17,"M",165,"archive_1979_2021",156,7,NA,NA,NA,NA
"8452","9524",1985,1985-02-26,1985-02-16,"F",93,"archive_1979_2021",133,NA,NA,NA,NA,NA
"8453","4569",1985,1985-02-20,1985-02-19,"F",147,"archive_1979_2021",140,NA,NA,NA,NA,NA
"8454","5558",1985,1985-02-23,1985-02-19,"M",127,"archive_1979_2021",147,4,NA,NA,NA,NA
"8455","10414",1985,1985-02-20,1985-02-16,"M",115,"archive_1979_2021",146,NA,NA,NA,NA,NA
"8456","44875",1985,1985-02-21,1985-02-17,"F",142,"archive_1979_2021",142,NA,NA,NA,NA,NA
"8457","826",1985,1985-02-20,1985-02-18,"M",166,"archive_1979_2021",165,13,NA,NA,NA,NA
"8458",NA,NA,NA,NA,"F",137,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8459","4488",1985,1985-02-21,1985-02-18,"F",137,"archive_1979_2021",142,7,NA,NA,NA,NA
"8460","6183",1985,1985-02-21,1985-02-15,"F",91,"archive_1979_2021",142,3,NA,NA,NA,NA
"8461","21021",1985,1985-02-21,1985-02-17,"F",152,"archive_1979_2021",158,9,NA,NA,NA,NA
"8463","30711",1985,1985-03-07,1985-02-16,"F",137,"archive_1979_2021",142,8,NA,NA,NA,NA
"8464","4276",1985,1985-02-23,1985-02-22,"F",145,"archive_1979_2021",147,7,NA,NA,NA,NA
"8465","27768",1985,1985-03-03,1985-02-22,"M",149,"archive_1979_2021",155,7,NA,NA,NA,NA
"8467","1952",1985,1985-02-23,1985-02-22,"M",146,"archive_1979_2021",152,11,NA,NA,NA,NA
"8469","6369",1985,1985-02-23,1985-02-22,"M",131,"archive_1979_2021",149,5,NA,NA,NA,NA
"8474","3913",1985,1985-02-24,1985-02-22,"F",138,"archive_1979_2021",147,9,NA,NA,NA,NA
"8468","10805",1985,1985-02-23,1985-02-22,"F",139,"archive_1979_2021",155,8,NA,NA,NA,NA
"8475",NA,NA,NA,NA,"M",163,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8476","5956",1985,1985-03-05,1985-03-05,"M",149,"archive_1979_2021",9,NA,NA,NA,NA,NA
"8477","33101",1985,1985-02-25,1985-02-24,"F",127,"archive_1979_2021",7,NA,NA,NA,NA,NA
"8478","4272",1985,1985-02-26,1985-02-26,"F",117,"archive_1979_2021",143,NA,NA,NA,NA,NA
"8479","26961",1985,1985-03-07,1985-02-24,"F",131,"archive_1979_2021",142,7,NA,NA,NA,NA
"8480","19393",1985,1985-02-25,1985-02-23,"F",138,"archive_1979_2021",147,8,NA,NA,NA,NA
"8481","23145",1985,1985-03-03,1985-02-24,"M",152,"archive_1979_2021",155,NA,NA,NA,NA,NA
"8483","19192",1985,1985-02-28,1985-02-23,"M",144,"archive_1979_2021",149,8,NA,NA,NA,NA
"8484","3549",1985,1985-02-26,1985-02-25,"M",141,"archive_1979_2021",151,NA,NA,NA,NA,NA
"8485","5905",1985,1985-02-26,1985-02-24,"F",132,"archive_1979_2021",150,4,NA,NA,NA,NA
"8486","26981",NA,NA,1985-02-25,"M",152,"archive_1979_2021",157,7,NA,NA,NA,NA
"8487","44876",1985,1985-02-28,1985-02-28,"M",191,"archive_1979_2021",168,NA,NA,NA,NA,NA
"8488","26850",1985,1985-02-28,1985-02-28,"M",151,"archive_1979_2021",142,7,NA,NA,NA,NA
"8489","26409",1985,1985-03-08,1985-02-27,"M",154,"archive_1979_2021",152,9,NA,NA,NA,NA
"8490","5331",1985,1985-02-28,1985-02-23,"F",78,"archive_1979_2021",137,6,NA,NA,NA,NA
"8491","28286",1985,1985-02-28,1985-02-24,"M",141,"archive_1979_2021",150,7,NA,NA,NA,NA
"8492","4985",1985,1985-02-27,1985-02-27,"M",140,"archive_1979_2021",152,7,NA,NA,NA,NA
"8493",NA,NA,NA,NA,"F",145,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8495","4542",1985,1985-03-08,1985-02-14,"F",127,"archive_1979_2021",149,NA,NA,NA,NA,NA
"8501","35153",1985,1985-03-08,NA,"M",165,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8509","6057",1985,1985-02-26,1985-02-21,"M",118,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8510","872",1985,1985-02-26,1985-02-16,"F",127,"archive_1979_2021",145,13,NA,NA,NA,NA
"8514","9240",1985,1985-02-26,1985-02-20,"F",133,"archive_1979_2021",152,NA,NA,NA,NA,NA
"8515","27139",1985,1985-02-26,1985-02-20,"F",97,"archive_1979_2021",140,7,NA,NA,NA,NA
"8518","35208",1985,1985-02-28,1985-02-22,"M",117,"archive_1979_2021",164,117,NA,NA,NA,NA
"8525","18983",1985,1985-03-08,1985-02-09,"M",138,"archive_1979_2021",155,8,NA,NA,NA,NA
"8526","6824",1985,1985-03-08,1985-03-01,"M",97,"archive_1979_2021",142,NA,NA,NA,NA,NA
"8527",NA,1985,1985-03-09,NA,"F",145,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9100",NA,NA,NA,NA,"F",142,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9101",NA,NA,NA,NA,"M",148,"archive_1979_2021",117,NA,NA,NA,NA,NA
"9106","3482",1985,1985-03-07,1985-02-26,"F",152,"archive_1979_2021",140,9,NA,NA,NA,NA
"9107","3131",1985,1985-03-03,1985-02-27,"M",114,"archive_1979_2021",142,10,NA,NA,NA,NA
"9108","2261",1985,1985-03-08,1985-02-28,"F",151,"archive_1979_2021",160,11,NA,NA,NA,NA
"9110","25861",1985,1985-03-08,1985-03-01,"M",134,"archive_1979_2021",152,9,NA,NA,NA,NA
"9112","20137",1985,1985-03-05,1985-03-05,"M",115,"archive_1979_2021",153,9,NA,NA,NA,NA
"9115",NA,NA,NA,NA,"F",147,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9116","44756",1985,1985-03-07,1985-03-02,"M",141,"archive_1979_2021",150,5,NA,NA,NA,NA
"9117","5868",1985,1985-03-07,1985-03-01,"F",124,"archive_1979_2021",142,4,NA,NA,NA,NA
"9120",NA,1985,1985-03-08,1985-02-23,"M",103,"archive_1979_2021",140,NA,NA,NA,NA,NA
"9121",NA,NA,NA,NA,"F",140,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9122",NA,1985,1985-03-08,1985-03-02,"F",145,"archive_1979_2021",146,NA,NA,NA,NA,NA
"9123",NA,1985,1985-03-08,1985-02-17,"M",137,"archive_1979_2021",152,NA,NA,NA,NA,NA
"9127",NA,NA,NA,NA,"F",145,"archive_1979_2021",117,NA,NA,NA,NA,NA
"9130",NA,NA,NA,NA,"M",142,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"40433",NA,NA,NA,NA,"M",122,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9134",NA,NA,NA,NA,"M",115,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9135",NA,NA,NA,NA,"M",119,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9136",NA,NA,NA,NA,"F",123,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9137",NA,NA,NA,NA,"M",126,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9138",NA,NA,NA,NA,"F",121,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9139",NA,NA,NA,NA,"F",119,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9140",NA,NA,NA,NA,"M",118,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9141",NA,NA,NA,NA,"M",123,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9142",NA,NA,NA,NA,"M",127,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9143",NA,NA,NA,NA,"M",130,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9144",NA,NA,NA,NA,"M",119,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9145",NA,NA,NA,NA,"F",112,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9146",NA,NA,NA,NA,"M",112,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9147",NA,NA,NA,NA,"F",120,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9148",NA,NA,NA,NA,"M",107,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9151",NA,NA,NA,NA,"F",116,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9152",NA,NA,NA,NA,"F",126,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9153",NA,NA,NA,NA,"F",121,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9154",NA,NA,NA,NA,"F",115,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9155",NA,NA,NA,NA,"F",108,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9156",NA,NA,NA,NA,"F",121,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9157",NA,NA,NA,NA,"F",120,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9158",NA,NA,NA,NA,"M",126,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"68",NA,NA,NA,NA,"F",154,"archive_1979_2021",122,NA,NA,NA,NA,NA
"69",NA,NA,NA,NA,"F",137,"archive_1979_2021",102,NA,NA,NA,NA,NA
"70",NA,NA,NA,NA,"M",155,"archive_1979_2021",119,NA,NA,NA,NA,NA
"71",NA,NA,NA,NA,"F",153,"archive_1979_2021",112,NA,NA,NA,NA,NA
"92",NA,NA,NA,NA,"F",152,"archive_1979_2021",129,NA,NA,NA,NA,NA
"93",NA,NA,NA,NA,"M",156,"archive_1979_2021",128,NA,NA,NA,NA,NA
"94",NA,NA,NA,NA,"M",154,"archive_1979_2021",135,NA,NA,NA,NA,NA
"95",NA,NA,NA,NA,"F",150,"archive_1979_2021",111,NA,NA,NA,NA,NA
"96",NA,NA,NA,NA,"F",154,"archive_1979_2021",120,NA,NA,NA,NA,NA
"97",NA,NA,NA,NA,"F",138,"archive_1979_2021",107,NA,NA,NA,NA,NA
"8933",NA,NA,NA,NA,"M",118,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8937",NA,NA,NA,NA,"M",106,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8939",NA,NA,NA,NA,"F",123,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8940",NA,NA,NA,NA,"M",94,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8941",NA,NA,NA,NA,"M",123,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9255","4605",1986,1986-01-24,1986-01-11,"F",135,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9258","22207",1986,1986-02-02,1986-01-29,"F",134,"archive_1979_2021",143,8,NA,NA,NA,NA
"9260","5743",1986,1986-02-28,NA,"F",149,"archive_1979_2021",114,5,NA,NA,NA,NA
"9262","6482",1986,1986-02-11,NA,"M",142,"archive_1979_2021",122,4,NA,NA,NA,NA
"9268",NA,1986,1986-03-05,NA,"M",155,"archive_1979_2021",134,NA,NA,NA,NA,NA
"9271","5932",1986,1986-02-10,NA,"M",117,"archive_1979_2021",4,NA,NA,NA,NA,NA
"9275","18057",1986,1986-02-24,NA,"F",142,"archive_1979_2021",138,8,NA,NA,NA,NA
"9276",NA,1986,1986-03-05,NA,"F",125,"archive_1979_2021",84,NA,NA,NA,NA,NA
"9278",NA,1986,1986-02-10,NA,"F",128,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9279","5772",1986,1986-02-10,NA,"F",124,"archive_1979_2021",130,5,NA,NA,NA,NA
"9281","6010",1986,1986-02-09,1986-03-05,"M",30,"archive_1979_2021",115,65,NA,NA,NA,NA
"9285","22924",1986,1986-02-11,NA,"M",158,"archive_1979_2021",136,NA,NA,NA,NA,NA
"9286","6844",1986,1986-02-10,NA,"M",152,"archive_1979_2021",155,NA,NA,NA,NA,NA
"9287","35287",1986,1986-02-09,NA,"F",144,"archive_1979_2021",111,NA,NA,NA,NA,NA
"9288",NA,1986,1986-02-09,NA,"F",136,"archive_1979_2021",134,NA,NA,NA,NA,NA
"9289","9265",1986,1986-02-09,1986-02-09,"M",128,"archive_1979_2021",145,143,NA,NA,NA,NA
"9291","6002",1986,1986-02-11,NA,"F",126,"archive_1979_2021",114,4,NA,NA,NA,NA
"9293","2874",1986,1986-02-22,NA,"M",123,"archive_1979_2021",156,11,NA,NA,NA,NA
"9294",NA,1986,1986-02-11,NA,"F",142,"archive_1979_2021",142,NA,NA,NA,NA,NA
"9295","5910",1986,1986-02-11,NA,"M",156,"archive_1979_2021",147,5,NA,NA,NA,NA
"9315","4491",1986,1986-02-28,NA,"M",144,"archive_1979_2021",8,NA,NA,NA,NA,NA
"9320","10421",1986,1986-02-25,NA,"M",137,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9330","6424",1986,1986-02-24,1986-02-24,"M",125,"archive_1979_2021",137,136,NA,NA,NA,NA
"9331",NA,1986,1986-02-21,NA,"M",159,"archive_1979_2021",148,NA,NA,NA,NA,NA
"9335","4482",1986,1986-02-22,NA,"M",151,"archive_1979_2021",114,8,NA,NA,NA,NA
"9342","6801",1986,1986-02-22,1986-02-04,"M",101,"archive_1979_2021",144,126,NA,NA,NA,NA
"9344","19055",1986,1986-02-10,NA,"F",9,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9348",NA,1986,1986-04-06,NA,"M",159,"archive_1979_2021",114,NA,NA,NA,NA,NA
"9368","4362",1986,1986-03-04,NA,"M",163,"archive_1979_2021",151,8,NA,NA,NA,NA
"9369",NA,1986,1986-04-17,NA,"M",150,"archive_1979_2021",111,NA,NA,NA,NA,NA
"9375",NA,1986,1986-02-21,NA,"F",159,"archive_1979_2021",139,NA,NA,NA,NA,NA
"9379","5847",1986,1986-02-23,NA,"M",5,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9380",NA,1986,1986-03-04,NA,"F",125,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9387",NA,1986,1986-02-25,NA,"M",140,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9389","18833",1986,1986-02-24,1986-02-23,"F",109,"archive_1979_2021",137,124,NA,NA,NA,NA
"9390",NA,1986,1986-02-25,NA,"F",142,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9391","5263",1986,1986-02-25,NA,"F",142,"archive_1979_2021",7,NA,NA,NA,NA,NA
"9397",NA,1986,1986-02-22,NA,"M",136,"archive_1979_2021",121,NA,NA,NA,NA,NA
"9398","6187",1986,1986-02-22,NA,"M",126,"archive_1979_2021",4,NA,NA,NA,NA,NA
"9399","5975",1986,1986-02-23,NA,"F",4,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9400","5973",1986,1986-02-22,NA,"F",143,"archive_1979_2021",134,4,NA,NA,NA,NA
"9402",NA,1986,1986-02-21,NA,"M",146,"archive_1979_2021",132,NA,NA,NA,NA,NA
"9405","9524",1986,1986-02-21,NA,"M",136,"archive_1979_2021",114,NA,NA,NA,NA,NA
"9411","4272",1986,1986-03-04,NA,"F",141,"archive_1979_2021",123,NA,NA,NA,NA,NA
"9412",NA,1986,1986-03-05,NA,"F",131,"archive_1979_2021",111,NA,NA,NA,NA,NA
"9413","1117",1986,1986-02-28,NA,"F",144,"archive_1979_2021",145,12,NA,NA,NA,NA
"9415","5962",1986,1986-03-05,NA,"F",130,"archive_1979_2021",102,4,NA,NA,NA,NA
"9429",NA,1986,1986-02-28,NA,"F",130,"archive_1979_2021",115,NA,NA,NA,NA,NA
"9432","18980",1986,1986-02-22,NA,"F",147,"archive_1979_2021",146,9,NA,NA,NA,NA
"9433","4575",1986,1986-02-21,NA,"F",150,"archive_1979_2021",158,8,NA,NA,NA,NA
"9434","5584",1986,1986-03-04,NA,"F",5,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9435","5987",1986,1986-03-04,NA,"F",121,"archive_1979_2021",114,NA,NA,NA,NA,NA
"9436",NA,1986,1986-02-21,NA,"F",154,"archive_1979_2021",126,NA,NA,NA,NA,NA
"9438",NA,1986,1986-02-28,NA,"F",176,"archive_1979_2021",143,NA,NA,NA,NA,NA
"9442",NA,1986,1986-02-21,NA,"F",151,"archive_1979_2021",138,NA,NA,NA,NA,NA
"9443",NA,1986,1986-04-17,NA,"F",145,"archive_1979_2021",111,NA,NA,NA,NA,NA
"9447","4553",1986,1986-02-23,NA,"M",8,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9448","2098",1986,1986-02-21,NA,"M",139,"archive_1979_2021",115,12,NA,NA,NA,NA
"9452","1480",1986,1986-02-23,NA,"F",13,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9456","6369",1986,1986-02-28,1986-02-22,"M",148,"archive_1979_2021",159,150,NA,NA,NA,NA
"9459","26821",1986,1986-02-28,NA,"M",146,"archive_1979_2021",8,NA,NA,NA,NA,NA
"9462","4632",1986,1986-02-21,NA,"M",155,"archive_1979_2021",148,NA,NA,NA,NA,NA
"9463","3482",1986,1986-02-26,NA,"F",10,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9464",NA,1986,1986-03-04,NA,"F",155,"archive_1979_2021",149,NA,NA,NA,NA,NA
"9465","5433",1986,1986-02-28,NA,"M",135,"archive_1979_2021",6,NA,NA,NA,NA,NA
"9466","826",1986,1986-02-26,1986-02-24,"M",154,"archive_1979_2021",14,NA,NA,NA,NA,NA
"9467","5863",1986,1986-02-23,NA,"F",5,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9468",NA,1986,1986-02-26,1986-02-23,"F",136,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"9513",NA,1986,1986-05-21,NA,"F",155,"archive_1979_2021",105,NA,NA,NA,NA,NA
"9539","26981",NA,NA,NA,"F",146,"archive_1979_2021",8,NA,NA,NA,NA,NA
"9545","5956",1986,1986-03-08,NA,"F",140,"archive_1979_2021",130,10,NA,NA,NA,NA
"9551","23145",1986,1986-03-04,NA,"M",149,"archive_1979_2021",143,NA,NA,NA,NA,NA
"9560",NA,1986,1986-03-05,1986-03-05,"M",135,"archive_1979_2021",149,138,NA,NA,NA,NA
"9561",NA,1986,1986-03-05,NA,"M",143,"archive_1979_2021",121,NA,NA,NA,NA,NA
"9610",NA,1986,1986-04-17,NA,"M",153,"archive_1979_2021",120,NA,NA,NA,NA,NA
"8951","6350",NA,NA,1987-01-20,"F",148,"archive_1979_2021",153,5,NA,NA,NA,NA
"8953","4643",NA,NA,1987-02-08,"F",147,"archive_1979_2021",131,9,NA,NA,NA,NA
"8955","6121",NA,NA,NA,"F",107,"archive_1979_2021",5,NA,NA,NA,NA,NA
"8956","23149",NA,NA,NA,"F",126,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8957","7612",NA,NA,NA,"F",123,"archive_1979_2021",3,NA,NA,NA,NA,NA
"8958","21007",NA,NA,NA,"M",125,"archive_1979_2021",7,NA,NA,NA,NA,NA
"8959","6646",NA,NA,NA,"F",144,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8960","17925",NA,NA,NA,"M",143,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8961","5610",NA,NA,1987-02-17,"F",142,"archive_1979_2021",116,6,NA,NA,NA,NA
"8962","7362",NA,NA,1987-02-20,"F",141,"archive_1979_2021",127,NA,NA,NA,NA,NA
"8963","23296",NA,NA,1987-02-15,"F",149,"archive_1979_2021",118,NA,NA,NA,NA,NA
"8965","4358",NA,NA,1987-02-24,"F",142,"archive_1979_2021",137,9,NA,NA,NA,NA
"8966","4310",NA,NA,1987-02-23,"F",146,"archive_1979_2021",140,NA,NA,NA,NA,NA
"8967",NA,NA,NA,NA,"M",168,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8968","19055",NA,NA,1987-02-09,"M",147,"archive_1979_2021",143,10,NA,NA,NA,NA
"8969","5050",NA,NA,NA,"F",108,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"8973","8964",NA,NA,NA,"F",150,"archive_1979_2021",11,NA,NA,NA,NA,NA
"8974","6784",NA,NA,1987-01-30,"M",155,"archive_1979_2021",138,5,NA,NA,NA,NA
"9532","19870",1987,1987-02-28,1987-02-01,"F",95,"archive_1979_2021",150,124,NA,NA,NA,NA
"9533",NA,1987,1987-02-28,NA,"M",108,"archive_1979_2021",127,NA,NA,NA,NA,NA
"9534","6801",1987,1987-03-03,1987-02-05,"F",95,"archive_1979_2021",141,122,NA,NA,NA,NA
"10191","6176",1987,1987-02-12,1987-02-12,"F",128,"archive_1979_2021",132,5,NA,NA,NA,NA
"10192","5975",1987,1987-02-25,1987-02-16,"M",124,"archive_1979_2021",147,139,NA,NA,NA,NA
"10193","5987",1987,1987-02-23,1987-02-16,"F",101,"archive_1979_2021",136,120,NA,NA,NA,NA
"10194","6002",1987,1987-02-19,1987-02-16,"F",117,"archive_1979_2021",145,138,NA,NA,NA,NA
"10195","4632",1987,1987-02-25,1987-02-17,"F",120,"archive_1979_2021",145,141,NA,NA,NA,NA
"10196","7158",1987,1987-02-28,1987-02-15,"M",117,"archive_1979_2021",152,136,NA,NA,NA,NA
"10197","35236",1987,1987-02-25,1987-02-16,"F",117,"archive_1979_2021",146,142,NA,NA,NA,NA
"10198","5146",1987,1987-02-27,1987-02-12,"F",114,"archive_1979_2021",144,130,NA,NA,NA,NA
"10199","6844",1987,1987-02-19,1987-02-13,"M",157,"archive_1979_2021",162,155,NA,NA,NA,NA
"10200",NA,1987,1987-02-25,1987-02-13,"F",108,"archive_1979_2021",152,134,NA,NA,NA,NA
"10201","1480",1987,1987-02-28,1987-02-11,"F",125,"archive_1979_2021",155,134,NA,NA,NA,NA
"10202","6187",1987,1987-02-27,1987-02-14,"M",110,"archive_1979_2021",141,133,NA,NA,NA,NA
"10203","6589",1987,1987-02-23,1987-02-15,"F",121,"archive_1979_2021",142,133,NA,NA,NA,NA
"10204","4488",1987,1987-02-25,1987-02-15,"M",142,"archive_1979_2021",156,142,NA,NA,NA,NA
"10205","6539",1987,1987-02-23,1987-02-14,"F",91,"archive_1979_2021",140,110,NA,NA,NA,NA
"10206","62668",1987,1987-03-03,1987-02-15,"M",120,"archive_1979_2021",144,138,NA,NA,NA,NA
"10207",NA,1987,1987-02-28,NA,"F",148,"archive_1979_2021",137,NA,NA,NA,NA,NA
"10209","5743",1987,1987-02-22,1987-01-24,"F",131,"archive_1979_2021",158,163,NA,NA,NA,NA
"10210","6543",1987,1987-02-26,1987-01-29,"F",79,"archive_1979_2021",135,119,NA,NA,NA,NA
"10211","22207",1987,1987-02-07,1987-01-26,"M",123,"archive_1979_2021",143,128,NA,NA,NA,NA
"10214","5066",1987,1987-02-19,1987-02-07,"F",133,"archive_1979_2021",153,147,NA,NA,NA,NA
"10215","4353",1987,1987-02-18,1987-01-22,"F",112,"archive_1979_2021",151,140,NA,NA,NA,NA
"10216","5465",1987,1987-02-26,1987-01-23,"F",104,"archive_1979_2021",160,125,NA,NA,NA,NA
"10217","4153",1987,1987-02-23,1987-01-30,"M",173,"archive_1979_2021",161,162,NA,NA,NA,NA
"10218","5932",1987,1987-03-03,1987-02-03,"F",84,"archive_1979_2021",139,118,NA,NA,NA,NA
"10219","5751",1987,1987-02-26,1987-02-04,"F",102,"archive_1979_2021",152,160,NA,NA,NA,NA
"10220","19699",1987,1987-02-20,1987-02-06,"F",100,"archive_1979_2021",139,122,NA,NA,NA,NA
"10221","4811",1987,1987-03-04,NA,"F",128,"archive_1979_2021",111,9,NA,NA,NA,NA
"10222","4362",1987,1987-02-26,1987-02-08,"F",130,"archive_1979_2021",163,140,NA,NA,NA,NA
"10223",NA,1987,1987-02-28,1987-02-18,"F",87,"archive_1979_2021",149,126,NA,NA,NA,NA
"10224","5754",1987,1987-02-28,1987-02-10,"M",106,"archive_1979_2021",159,125,NA,NA,NA,NA
"10225","23132",1987,1987-02-28,1987-02-08,"M",124,"archive_1979_2021",155,135,NA,NA,NA,NA
"10226","19190",1987,1987-02-25,1987-02-08,"M",112,"archive_1979_2021",146,136,NA,NA,NA,NA
"10227","19282",1987,1987-03-03,1987-02-12,"F",119,"archive_1979_2021",145,136,NA,NA,NA,NA
"10228","19804",1987,1987-02-28,1987-02-11,"F",97,"archive_1979_2021",153,138,NA,NA,NA,NA
"10229","5705",1987,1987-02-28,1987-02-12,"M",119,"archive_1979_2021",159,135,NA,NA,NA,NA
"10230","6702",1987,1987-02-19,1987-02-14,"F",119,"archive_1979_2021",142,135,NA,NA,NA,NA
"10231","7285",1987,1987-02-18,1987-02-12,"F",97,"archive_1979_2021",142,130,NA,NA,NA,NA
"10232","8271",1987,1987-02-20,1987-02-10,"F",82,"archive_1979_2021",132,118,NA,NA,NA,NA
"10233","7406",1987,1987-02-28,1987-02-15,"M",75,"archive_1979_2021",147,112,NA,NA,NA,NA
"10234","6305",1987,1987-02-26,NA,"M",152,"archive_1979_2021",148,4,NA,NA,NA,NA
